data,consumo_kw
2024-05-01,"3568,597"
2024-06-01,"3446,515"
2024-07-01,"3560,761"
2024-08-01,"3541,311"
2024-09-01,"3412,235"
2024-10-01,"3465,301"
2024-11-01,"3279,994"
2024-12-01,"3742,049"
2024-01-01,"597,478"
2024-02-01,"570,971"
2024-03-01,"568,033"
2024-04-01,"625,658"
2024-05-01,"636,34"
2024-06-01,"622,686"
2024-07-01,"633,354"
2024-08-01,"661,943"
2024-09-01,"636,688"
2024-10-01,"603,078"
2024-11-01,"560,77"
2024-12-01,"561,572"
2024-01-01,"3838,695"
2024-02-01,"3489,618"
2024-03-01,"3424,274"
2024-04-01,"3601,575"
2024-05-01,"3700,539"
2024-06-01,"3773,67"
2024-07-01,"3735,516"
2024-08-01,"2957,541"
2024-09-01,"2136,557"
2024-10-01,"2157,259"
2024-11-01,"2088,171"
2024-12-01,"2193,542"
2024-08-01,"1782,77"
2024-09-01,"1723,119"
2024-10-01,"1797,456"
2024-11-01,"1583,485"
2024-12-01,"1596,065"
2024-01-01,"127,399"
2024-02-01,"133,146"
2024-03-01,"125,25"
2024-04-01,"138,397"
2024-05-01,"141,558"
2024-06-01,"121,579"
2024-07-01,"132,034"
2024-08-01,"138,146"
2024-09-01,"137,079"
2024-10-01,"142,865"
2024-11-01,"138,467"
2024-12-01,"131,669"
2024-01-01,"64,818"
2024-02-01,"60,394"
2024-03-01,"68,659"
2024-04-01,"69,452"
2024-05-01,"57,335"
2024-06-01,"64,769"
2024-07-01,"55,198"
2024-08-01,"60,857"
2024-09-01,"66,08"
2024-10-01,"72,982"
2024-11-01,"61,464"
2024-12-01,"62,342"
2024-01-01,"9,238"
2024-02-01,"12,249"
2024-03-01,"11,817"
2024-04-01,"13,731"
2024-05-01,"13,463"
2024-06-01,"13,767"
2024-07-01,"13,758"
2024-08-01,"12,726"
2024-09-01,"12,676"
2024-10-01,"6,426"
2024-11-01,"11,637"
2024-12-01,"9,37"
2024-01-01,"96,059"
2024-02-01,"99,892"
2024-03-01,"105,594"
2024-04-01,"88,41"
2024-05-01,"93,199"
2024-06-01,"103,451"
2024-07-01,"102,361"
2024-08-01,"101,147"
2024-09-01,"103,245"
2024-10-01,"97,839"
2024-11-01,"109,098"
2024-12-01,"117,925"
2024-01-01,"160,178"
2024-02-01,"157,427"
2024-03-01,"145,125"
2024-04-01,"163,88"
2024-05-01,"166,811"
2024-06-01,"155,84"
2024-07-01,"161,139"
2024-08-01,"173,216"
2024-09-01,"163,078"
2024-10-01,"173,777"
2024-11-01,"177,883"
2024-12-01,"166,399"
2024-01-01,"107,068"
2024-02-01,"100,985"
2024-03-01,"101,543"
2024-04-01,"101,035"
2024-05-01,"107,632"
2024-06-01,"138,515"
2024-07-01,"125,009"
2024-08-01,"125,522"
2024-09-01,"131,533"
2024-10-01,"121,195"
2024-11-01,"142,37"
2024-12-01,"119,031"
2024-01-01,"88,994"
2024-02-01,"94,372"
2024-03-01,"87,845"
2024-04-01,"97,03"
2024-05-01,"106,813"
2024-06-01,"92,809"
2024-07-01,"94,529"
2024-08-01,"110,001"
2024-09-01,"126,926"
2024-10-01,"107,005"
2024-11-01,"123,407"
2024-12-01,"131,773"
2024-01-01,"68,631"
2024-02-01,"52,18"
2024-03-01,"64,37"
2024-04-01,"66,139"
2024-05-01,"90,636"
2024-06-01,"60,092"
2024-07-01,"70,803"
2024-08-01,"104,332"
2024-09-01,"113,222"
